Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
643,2010-05-25,33.47247314453125,33.92032169370082,33.19049409509129,33.837386943836016,2621138
644,2010-05-26,34.2354736328125,34.50086528496205,33.97008198066295,34.13595148203778,1674436
645,2010-05-27,33.621761322021484,34.66674070906457,33.24026230358083,34.66674070906457,4522469
646,2010-05-28,34.18571090698242,34.46768995488416,33.62175506092801,33.62175506092801,1223573
647,2010-05-31,34.26865768432617,34.38476727415636,33.887158603026734,34.252072528421735,3962642
648,2010-06-01,34.5174560546875,34.83260995840552,34.119369636529875,34.83260995840552,2173677
649,2010-06-02,34.63356399536133,34.71649875564932,34.169130237648346,34.63356399536133,1067731
650,2010-06-03,35.031646728515625,35.14775628066697,34.63356037074535,34.79942987396206,855327
651,2010-06-04,35.08141326904297,35.21410798813156,34.76625937414612,35.16434803091069,730766
652,2010-06-07,34.650142669677734,34.81601214847444,33.83738267352362,34.63355527184831,1110289
653,2010-06-08,34.18571090698242,34.83260375219828,34.053016207822225,34.650146853541216,1369731
654,2010-06-09,33.98667526245117,34.451109046775535,33.88715309445325,34.18571734869755,2036943
655,2010-06-10,33.820804595947266,34.40134793172043,33.67152247384119,34.10278143775887,2079894
656,2010-06-11,33.638336181640625,34.169119378700564,33.57198884444529,34.00324991083791,1791437
657,2010-06-14,34.18571090698242,34.28523305622709,33.737864610004976,34.1525383570669,1700881
658,2010-06-15,34.26865768432617,34.33500730694334,34.00326819285692,34.20231031145886,1047592
659,2010-06-16,34.05301284790039,34.56720869347264,33.97007810667096,34.26864227519738,1289944
660,2010-06-17,34.1193733215332,34.28524286782579,33.92033121583193,34.05302595296611,662067
661,2010-06-18,34.1193733215332,34.46769981869757,33.804221633527234,34.03643854838691,1111519
662,2010-06-21,34.301815032958984,34.41792456367909,34.11935816314826,34.235467693868365,1131800
663,2010-06-22,34.03642654418945,34.4179277159618,33.87055705639685,34.33499297206549,1139377
664,2010-06-23,33.93690490722656,34.11936179646683,33.804210214914875,33.83738501286727,1355354
665,2010-06-24,33.654930114746094,34.102776415105566,33.505648014626274,33.87055956494705,2329371
666,2010-06-25,33.621761322021484,33.903740422433785,33.47247919522947,33.53882655716487,1672844
667,2010-06-28,34.25205612182617,34.417925599418574,33.63833815483477,33.63833815483477,2401306
668,2010-06-29,34.01984405517578,34.749671706590505,33.870561944567946,34.41793268312899,1542276
669,2010-06-30,34.53403854370117,34.666735497372194,33.704691019816586,33.83738797348761,2708253
670,2010-07-01,34.25205612182617,34.517445486175,34.003251905437565,34.40133820170958,1450319
671,2010-07-02,34.35157775878906,34.583796839048965,34.20229567129976,34.368165157343185,1534161
672,2010-07-05,33.87055969238281,34.46769034485784,33.173909139286174,34.16912614349487,1409644
673,2010-07-06,33.85396957397461,33.98666651372999,33.771034830283334,33.87055697266265,765539
674,2010-07-07,34.06960678100586,34.76625739110872,34.01984457687398,34.16912893952035,4099698
675,2010-07-08,33.83738708496094,34.50086508664652,33.78762488498507,34.50086508664652,2147848
676,2010-07-09,33.820804595947266,34.06960888270719,33.72128243129341,34.00326152285443,2076435
677,2010-07-12,33.48906326293945,34.00325920379107,33.4061285063424,33.88714964465549,4188571
678,2010-07-13,33.50564956665039,33.65493167368515,33.25684530500939,33.43929996374678,3777184
679,2010-07-14,33.406131744384766,33.83739297044129,33.32319697974887,33.80421816468714,2928502
680,2010-07-15,33.4227294921875,33.72129383738786,33.35637986014282,33.67153386310452,3552196
681,2010-07-16,33.29002380371094,33.65493768587304,33.17391647738633,33.65493768587304,1309829
682,2010-07-19,33.19049835205078,33.638346958660684,32.8753467120935,32.8753467120935,3056097
683,2010-07-20,33.12415313720703,33.38954483793757,33.07439317758546,33.339784878316,2241425
684,2010-07-21,33.14073181152344,33.29001390081882,33.04120966874354,33.29001390081882,1373142
685,2010-07-22,33.654930114746094,34.06960386493954,33.17390901447152,33.406125864630035,5819774
686,2010-07-23,33.50564956665039,33.970083288480566,33.37295261059235,33.970083288480566,1826820
687,2010-07-26,33.50564956665039,33.65493167368515,33.17391055112906,33.50564956665039,1879489
688,2010-07-27,33.5554084777832,33.77103793128095,33.223669472556445,33.223669472556445,2785906
689,2010-07-28,33.58858108520508,34.036427363171825,33.42271159342133,33.671515831096954,3199899
690,2010-07-29,33.29002380371094,33.82080722326498,33.09098170869036,33.24026384239318,2312762
691,2010-07-30,33.30661392211914,33.57200565352743,33.223679146663414,33.33978873220134,1285466
692,2010-08-02,33.356361389160156,33.638340419954496,33.27342664477934,33.50564572884476,778568
693,2010-08-03,33.14073181152344,33.4392959901142,33.07438446625314,33.4392959901142,1708893
694,2010-08-04,33.223670959472656,33.33978051639812,32.726062429362194,33.33978051639812,1886451
695,2010-08-05,32.77582550048828,33.43930360375326,32.67630333504865,33.024629789212646,1508701
696,2010-08-06,33.02462387084961,33.58858195735711,32.842166975200065,32.9251017232454,3922176
697,2010-08-09,33.88714599609375,33.970080743761386,33.372950110604584,33.422712309054575,3155186
698,2010-08-10,33.67151641845703,34.15253750307096,33.52223207344839,34.15253750307096,2033594
699,2010-08-11,33.223670959472656,33.7046920886296,33.173911006361294,33.50565002643494,1383082
700,2010-08-12,33.09097671508789,33.24025882626326,33.00803970915796,33.04121451152993,746648
701,2010-08-13,33.80421447753906,33.90373663419678,33.057801677229996,33.290018542931854,2838836
702,2010-08-16,34.93212127685547,35.661948821866844,33.97007914897525,33.97007914897525,10437835
703,2010-08-17,34.83260726928711,35.59560749087189,34.69991030697929,35.3136284144984,4272775
704,2010-08-18,34.484283447265625,35.24728372661331,34.05302222417785,35.04823939295758,2042150
705,2010-08-19,34.61697769165039,35.164348476767216,34.218891279587794,35.164348476767216,2150678
706,2010-08-20,34.2354736328125,34.865776838137236,34.16912628221239,34.66673478633689,1350531
707,2010-08-23,34.61697769165039,34.799434620022666,33.93691218576251,34.40134820796007,1558660
708,2010-08-24,34.18571090698242,34.816016352365985,34.019841408157646,34.816016352365985,1419761
709,2010-08-25,34.18571090698242,34.500864754548736,33.953494058577554,34.00325625807442,1708531
710,2010-08-26,34.98189163208008,35.23069592143308,34.16913140347682,34.46769565080065,6819779
711,2010-08-27,34.61697769165039,35.330218002605754,34.40134820796007,35.131173671699734,3318728
712,2010-08-30,36.076629638671875,36.32543391894549,34.83260823730379,34.96530295354998,12599675
713,2010-08-31,36.09321594238281,36.74010660146053,35.66195475308124,36.1263884955603,7251681
714,2010-09-01,35.89418029785156,36.391788963500396,35.5956159983622,36.093224664011025,4105554
715,2010-09-02,35.69513702392578,36.19274567343824,35.5126800691546,36.19274567343824,2077611
716,2010-09-03,35.827823638916016,36.19273746570378,35.76147628397713,35.9605183487938,2025354
717,2010-09-06,35.84441375732422,36.09321804451795,35.496087305303114,35.496087305303114,1657041
718,2010-09-07,35.72721862792969,36.32992740446548,35.57654200148704,36.32992740446548,2364772
719,2010-09-08,35.66025161743164,35.86115530057926,35.409123148879736,35.72721875489244,2119627
720,2010-09-09,34.990577697753906,35.82767264068913,34.873383497436826,35.79418793466558,4325702
721,2010-09-13,35.3421516418457,35.66024949973327,35.107765539269415,35.42586112639189,2223035
722,2010-09-14,35.17473602294922,35.61002583820129,35.00731703791114,35.19147837560609,2096762
723,2010-09-15,35.777442932128906,35.92811954698238,35.174731931184894,35.174731931184894,3700295
724,2010-09-16,35.375633239746094,36.129018534551896,35.258439063359226,35.79418062574931,1645185
725,2010-09-17,35.2417106628418,35.643515832401114,35.1580011579017,35.576548682602166,3999245
726,2010-09-20,35.375633239746094,35.576536893333596,35.291923762545444,35.42585801776052,1658444
727,2010-09-21,35.375633239746094,35.82766532493553,35.258439063359226,35.67698644936245,4168036
728,2010-09-22,35.44260025024414,35.76069807916745,35.25843894685825,35.40911782193346,2530696
729,2010-09-23,35.17473602294922,35.576543403652856,35.05754409588175,35.35889736064417,1296047
730,2010-09-24,35.3421516418457,35.42586112639189,34.97383127230157,35.17473267275334,2212027
731,2010-09-27,35.44260025024414,35.86114990562929,35.25843894685825,35.86114990562929,1731020
732,2010-09-28,35.79418182373047,35.87789130373275,35.3588920735656,35.49282860402824,3076594
733,2010-09-29,36.380149841308594,36.98285857893881,35.861152858259736,35.861152858259736,11684464
734,2010-09-30,35.66025161743164,36.76521733321308,35.54305742380133,36.43037937514387,5236368
735,2010-10-01,36.329925537109375,36.58105399186087,35.794183925333485,35.794183925333485,3875195
736,2010-10-04,36.73173904418945,36.99960991158072,36.11229007603563,36.58106239089612,4550532
737,2010-10-05,37.46837615966797,37.702764549912345,36.69825066291736,36.731733096691364,10282420
738,2010-10-06,37.41814041137695,38.054331445118585,37.15026966583562,37.669268809553586,5975746
739,2010-10-07,36.581050872802734,37.6357893845214,36.29643774004568,37.41814565060006,5825104
740,2010-10-08,36.66476821899414,37.06657334441292,36.38015502515791,36.66476821899414,2872678
741,2010-10-11,36.79869842529297,37.418149533448855,36.66476415525312,37.3679247498752,2923343
742,2010-10-12,36.64802551269531,36.88241164436819,36.22947803800611,36.83218685571164,1328063
743,2010-10-13,36.781959533691406,37.16702227557806,36.59779820335922,36.765217181703896,2785869
744,2010-10-14,35.810935974121094,37.100063299248916,35.49284029944814,36.966126724652185,6206210
745,2010-10-15,35.74395751953125,36.31318153696608,35.392377244691644,35.827667000647104,3825540
746,2010-10-18,35.74395751953125,36.39689101808194,35.42585967467899,36.29643918658991,2661071
747,2010-10-19,35.27519226074219,35.99509534851051,35.09103090011468,35.894643490825906,2506333
748,2010-10-20,34.9068603515625,35.576536155274795,34.739441400634426,35.42585728282764,1611212
749,2010-10-21,35.358890533447266,35.827664963500744,35.22495627958334,35.59327661309157,5077785
750,2010-10-22,35.79418182373047,36.430375234206814,35.392376773872506,35.810924173883926,7613777
751,2010-10-25,34.739444732666016,36.129021250344216,34.60550819661813,35.86115271977859,4373958
752,2010-10-26,34.22045135498047,34.95709448201483,34.08651479594165,34.82316019374148,3559839
753,2010-10-27,34.10325241088867,34.572026896238306,34.01954292465822,34.438090355810495,4326267
754,2010-10-28,33.467063903808594,34.387868326079484,33.21593542500744,34.387868326079484,12789477
755,2010-10-29,33.617740631103516,34.15348229568612,33.48380635034053,33.51728878514861,2557085
756,2010-11-01,33.70144271850586,34.05302296670691,33.58424854551723,33.751667495063934,3644082
757,2010-11-02,33.517276763916016,33.63447092062503,32.83085871197291,33.48379434111667,8722079
758,2010-11-03,33.63447952270508,33.68470430513144,33.16570504674362,33.4838029046609,5792586
759,2010-11-04,33.98606491088867,34.94035181551617,33.48380792821143,33.75167650236027,7578044
760,2010-11-08,32.93132019042969,33.282900493015056,32.244901936956396,32.56299753614689,23828591
761,2010-11-09,34.756187438964844,35.157994806704394,32.948063367197854,33.04851520913274,37552410
762,2010-11-10,34.153480529785156,35.24170388470529,34.03628633710305,34.82315644050524,23142609
763,2010-11-11,33.90235137939453,34.72270389932562,33.7516724859098,34.15347984084885,9305659
764,2010-11-12,33.33312225341797,34.13673462510577,33.14896094298337,33.76841200423657,8655373
765,2010-11-15,33.8856086730957,34.421348022797694,33.483803593127924,33.483803593127924,6781511
766,2010-11-16,33.53402328491211,34.069764824034344,33.45031381134706,34.069764824034344,5839719
767,2010-11-18,33.95257568359375,34.237188844192836,33.29964214719218,33.85212384627848,11698558
768,2010-11-19,34.119991302490234,34.572023390604286,33.58424973663394,33.65121913543966,13151040
769,2010-11-22,33.96931838989258,34.119995012057366,33.048514034616986,33.81864176772778,16159489
770,2010-11-23,32.964805603027344,33.61773916715294,32.479288747182316,33.1824493674808,29650997
771,2010-11-24,32.51276779174805,32.897830468218835,32.144445193655685,32.3118641435586,29495589
772,2010-11-25,32.32860565185547,32.56299172147036,31.24038250579046,31.80960646650228,297127250
773,2010-11-26,32.295127868652344,32.395577433812406,31.290614050930884,32.06073949457192,108003635
774,2010-11-29,31.424551010131836,32.14445173285917,31.139937829091565,32.06074224087853,47311917
775,2010-11-30,31.792875289916992,31.84310007933754,30.738134275196803,31.17342410964805,56380039
776,2010-12-01,32.4290657043457,32.562999986473194,31.60871311709277,31.675680258156515,49377032
777,2010-12-02,33.148963928222656,33.18244863159532,32.32861140324417,32.61322456961628,69791050
778,2010-12-03,33.416831970214844,33.60099328195373,32.56299481270908,33.14896117775509,70133580
779,2010-12-06,33.383358001708984,33.58425944390039,33.08200243227351,33.48380985818747,35990183
780,2010-12-07,33.132232666015625,33.31639177128685,32.847619423888794,33.132232666015625,22324627
781,2010-12-08,32.7639045715332,33.065257849898856,32.579743225525114,32.88109877465619,8690959
782,2010-12-09,32.01051330566406,32.89783289736242,31.80960964264009,32.74715628547695,19659317
783,2010-12-10,32.17792892456055,32.29512309427526,31.675672089951387,31.943542855895892,12656908
784,2010-12-13,32.78064727783203,32.897839211451185,32.12771365383396,32.1779384438471,10228525
785,2010-12-14,32.49602508544922,32.98153958067856,32.395573262458534,32.8141206326157,12502825
786,2010-12-15,32.362098693847656,32.57974247087426,32.22816214041444,32.479290623490684,7532899
787,2010-12-16,32.17792892456055,32.39557264458528,31.926800507255965,32.37883256671012,10117565
788,2010-12-20,32.09421920776367,32.512766566751196,31.97702503894126,32.06073451073877,12117884
789,2010-12-21,32.52951431274414,32.847609904201924,32.110966884308866,32.144449316124614,13693395
790,2010-12-22,32.79738235473633,32.91457426235435,32.52951156897881,32.61322104760523,11598882
791,2010-12-23,32.56299591064453,32.84760906299783,32.512771128824575,32.663447745049524,4611659
792,2010-12-24,32.73041534423828,32.81412482897471,32.311867920556146,32.311867920556146,4676656
793,2010-12-27,32.378841400146484,32.74716181688438,32.26164719845943,32.64670996840481,5508784
794,2010-12-28,32.194671630859375,32.46254239977973,32.11096215749456,32.31186353111123,6071879
795,2010-12-29,32.04400634765625,32.31187494039589,31.977036928705747,32.16119828928844,10314957
796,2010-12-30,32.34535598754883,32.663451608484785,31.692422392834963,32.044002719454845,31947999
797,2010-12-31,32.9145622253418,32.98152932959975,32.39556319350545,32.445790224772004,12208677
798,2011-01-03,32.9145622253418,33.06523877761322,32.76388567307037,32.96478925660834,5686478
799,2011-01-04,32.948062896728516,33.11548187397432,32.73041686384985,32.96480524860614,9878712
800,2011-01-05,32.84761047363281,33.09873893504742,32.71367620251775,32.94806231235169,6557909
801,2011-01-06,33.148963928222656,33.40009466198729,32.74715884157658,32.88109538430206,16916733
802,2011-01-07,32.7639045715332,33.45032289532765,32.52951843605265,33.148967346196585,15775814
803,2011-01-10,32.194671630859375,33.015024015681554,32.127704506320484,32.74715324676121,11747099
804,2011-01-11,32.16118621826172,32.81411964183952,31.876575377607164,32.412314632773544,8402847
805,2011-01-12,32.56299591064453,32.62996531409124,31.97702952584133,32.378836863461295,5356220
806,2011-01-13,32.39558410644531,32.62997252880355,32.29513452059529,32.54626302675148,5840003
807,2011-01-14,32.68019485473633,33.199194182433544,32.228162669472376,32.3118721652053,13619178
808,2011-01-17,32.73041534423828,32.81412482897471,32.02725703491136,32.311867920556146,10222664
809,2011-01-18,33.03177261352539,33.11548210272653,32.54625803031181,32.54625803031181,8525103
810,2011-01-19,32.78064727783203,33.14896770304778,32.613228283434296,32.76390492423917,8181638
811,2011-01-20,33.11547088623047,33.148953308111004,32.479277621326816,32.479277621326816,8113388
812,2011-01-21,33.098731994628906,33.148956768074214,32.78063646435769,32.897828359318304,7263505
813,2011-01-24,32.99828338623047,33.23266946971166,32.780639652447555,32.86434913017405,10580288
814,2011-01-25,32.948062896728516,33.29964320309774,32.83086870435037,33.14896430696435,5774233
815,2011-01-27,33.08199691772461,33.31638302992677,31.190163397592332,32.91457794175661,21308494
816,2011-01-28,32.32860565185547,33.081990906823556,31.87657586133349,32.981539085341524,12161301
817,2011-01-31,32.32860565185547,32.948056658690696,31.87657586133349,32.09421958224058,10372393
818,2011-02-01,32.027244567871094,32.680177840499056,31.977017534121735,32.47927424703004,5685819
819,2011-02-02,31.993770599365234,32.31186616997699,31.59196554855224,32.161189559767735,9759510
820,2011-02-03,33.03177261352539,33.132224454719804,31.826355060722857,31.97703168713187,8272335
821,2011-02-04,32.579742431640625,33.55077392749198,32.529517643392005,32.96480746768638,13585721
822,2011-02-07,32.747161865234375,32.981547998189164,32.311872035023825,32.59648522767525,10075695
823,2011-02-08,32.04400634765625,33.148969969621255,31.960296844733715,33.148969969621255,6969251
824,2011-02-09,32.1109619140625,32.546251626412555,31.72589697704466,32.479282231616565,15914271
825,2011-02-10,31.94354820251465,32.56299703975531,31.82635401318431,32.02725768896056,15041071
826,2011-02-11,32.44845199584961,32.818712951480016,32.22965925219015,32.482110837600096,16032113
827,2011-02-14,33.17213821411133,33.40775918462359,32.33063311747562,32.49893413680276,9448315
828,2011-02-15,33.239471435546875,33.407772522065144,32.91969982770808,33.15532089228774,6653191
829,2011-02-16,33.18898391723633,33.2563038991406,33.05434395342779,33.138494501490555,3070813
830,2011-02-17,33.18898391723633,33.30679559761609,33.07117223685657,33.18898391723633,2410838
831,2011-02-18,33.02067947387695,33.32362050310256,32.717738444651346,33.188980552942176,7982842
832,2011-02-21,33.306793212890625,33.32362149511453,32.667247723766444,32.667247723766444,9078739
833,2011-02-22,33.13848114013672,33.289951609031235,32.91968843375238,33.15530941678038,6311548
834,2011-02-23,33.52557373046875,33.74436644428251,33.155310542617066,33.155310542617066,28541975
835,2011-02-24,33.071170806884766,33.66022690058352,32.61675923663205,33.491923529005575,14267832
836,2011-02-25,33.39093017578125,33.60972058301156,32.465274589804594,33.172137485822326,31955636
837,2011-02-28,33.306793212890625,35.14127457276639,32.886040502702166,33.761204770256434,128195783
838,2011-03-01,33.491920471191406,33.69388267246208,32.987017250744124,33.491920471191406,22095525
839,2011-03-03,33.42460632324219,33.96317076533321,33.17215466902386,33.17215466902386,12055696
840,2011-03-04,33.32361602783203,33.64338986129479,33.205806657945544,33.424597118255576,5797710
841,2011-03-07,33.00384521484375,33.28995793031783,32.34747153651234,33.28995793031783,6845096
842,2011-03-08,32.970184326171875,33.28995586420709,32.21282960216419,32.98701260496656,8299919
843,2011-03-09,33.00384521484375,33.15531571250035,32.85237471718715,32.98701465227541,4984092
844,2011-03-10,33.12165832519531,33.28995939281406,32.751395063342336,32.98701610146272,4963678
845,2011-03-11,33.00384521484375,33.18897683763703,32.81871359205047,32.81871359205047,6148250
846,2011-03-14,33.25629425048828,33.357275335411884,32.86920275479833,32.86920275479833,4743614
847,2011-03-15,32.902862548828125,33.07116360100532,32.66724153232588,32.93652367235521,7316083
848,2011-03-16,33.18898391723633,33.323623881044874,32.9870216887938,33.0038522549523,3548194
849,2011-03-17,33.10483169555664,33.172151674057545,32.91970004263195,32.91970004263195,4312518
850,2011-03-18,32.970184326171875,33.32361470452553,32.8523726782346,33.155313654746045,7614611
851,2011-03-21,32.78505325317383,33.020674270188,32.7345615677735,32.91969318211647,3473055
852,2011-03-22,32.76823043823242,32.95336209634306,32.583098780121794,32.95336209634306,3536038
853,2011-03-23,32.8018798828125,33.10482082798262,32.68406824706365,32.76821876324745,5655111
854,2011-03-24,32.970184326171875,33.05433485106162,32.70090218997888,32.98701260496656,7807585
855,2011-03-25,33.037498474121094,33.121648984198266,32.83553633684441,33.05432903268227,8602591
856,2011-03-28,33.357276916503906,33.45825800621389,32.95335484039313,33.00384424388355,11509824
857,2011-03-29,33.592891693115234,33.778023276049865,33.239459086190706,33.35727071607512,8985339
858,2011-03-30,33.996826171875,34.11463555435948,33.60973233097892,33.66022402295463,4832583
859,2011-03-31,34.29975891113281,34.619530418852435,33.76119468980482,33.99681796334136,15647437
860,2011-04-01,35.29273986816406,35.511532614715996,34.11463245400959,34.11463245400959,22114974
861,2011-04-04,35.646175384521484,36.10058919350596,35.07395219438764,35.07395219438764,10060811
862,2011-04-05,35.410545349121094,35.76397796829508,35.05711272994711,35.51152642356063,7752278
863,2011-04-06,35.36005783081055,35.982772627512304,35.22541790420269,35.343229552031374,5371783
864,2011-04-07,35.326412200927734,35.91546609489124,35.14128052056464,35.360071053801974,5888794
865,2011-04-08,35.3095703125,35.49470193350791,34.87198710358926,35.360059716988886,3282029
866,2011-04-11,35.09076690673828,35.326387845330046,34.871974241616506,35.0234446819449,2761151
867,2011-04-13,35.4273796081543,35.61250893410865,34.686853173420715,34.7036837347063,5725109
868,2011-04-15,35.36005783081055,35.57885056495966,35.22541790420269,35.36005783081055,2726721
869,2011-04-18,35.07394790649414,35.730321552660804,34.9561362570182,35.343230046204056,3846832
870,2011-04-19,34.82149124145508,35.25907436921602,34.67002077334942,35.25907436921602,2130742
871,2011-04-20,35.09076690673828,35.25906790326502,34.70367324508977,35.25906790326502,3816903
872,2011-04-21,35.208580017089844,35.34322219841271,34.939297937172704,35.09077067650201,3804886
873,2011-04-25,35.19175338745117,35.47786605731279,35.006624076900685,35.006624076900685,1583736
874,2011-04-26,35.10760498046875,35.39371766752368,34.703682932595726,35.34322826756293,4390914
875,2011-04-27,35.12444305419922,35.34323582719482,34.92248312842961,35.17493474768874,2846797
876,2011-04-28,35.02346420288086,35.17493701036361,34.88882424370689,35.05712533403916,5158203
877,2011-04-29,35.19175338745117,35.51152717708316,34.88881244043323,35.023452354057014,3615042
878,2011-05-02,35.81447982788086,35.949122068233116,35.00663551668576,35.00663551668576,5731198
879,2011-05-03,35.006629943847656,35.8481352518508,34.87198772492961,35.67983419025017,3804669
880,2011-05-04,35.10760498046875,35.208586063119256,34.5185513281913,34.88881453700015,4044546
881,2011-05-05,34.282936096191406,35.10761089168807,33.92950338877015,35.006632074764326,5204752
882,2011-05-06,34.703678131103516,34.88880970989372,34.29975613911588,34.36707609065903,2973311
883,2011-05-09,34.56904602050781,34.939306978823076,34.50172605378951,34.72051651630629,3424009
884,2011-05-10,34.451229095458984,34.905642796055595,34.33341974240979,34.51854905187693,1276536
885,2011-05-11,35.05711364746094,35.1749252845119,34.38390951055,34.38390951055,5173641
886,2011-05-12,34.13146209716797,35.057117897643245,34.06414213186105,35.057117897643245,2199955
887,2011-05-13,34.114627838134766,34.569041549487366,34.0136467597532,34.09779727794969,3389298
888,2011-05-16,34.2661018371582,34.40074404975216,34.097800783462596,34.19878187222579,2643860
889,2011-05-17,34.16512680053711,34.50172894506538,34.11463510922024,34.266105617712086,2042475
890,2011-05-18,34.114627838134766,34.636361507498776,34.03047731993828,34.26609831434266,3314783
891,2011-05-19,33.27311325073242,34.316580294499644,33.10481226191372,34.131448750253426,2532955
892,2011-05-20,33.996826171875,34.19878609158957,33.10482910759837,33.20581020882037,1959647
893,2011-05-23,33.52557373046875,33.76119472149761,33.32361157659894,33.76119472149761,1694918
894,2011-05-24,33.25629425048828,34.13146060952083,33.12165432574283,33.643388028907275,9876185
895,2011-05-25,32.667240142822266,33.47508652854844,32.46528025843748,33.323613761848584,5753045
896,2011-05-26,32.16233444213867,32.953350203716916,31.977202850840698,32.81870800880528,4935316
897,2011-05-27,32.86921310424805,32.970194220967336,32.21283926966731,32.21283926966731,4500032
898,2011-05-30,33.32361602783203,33.40776655606346,32.70090348855699,32.987013914906335,8167114
899,2011-05-31,34.013648986816406,34.131460633096836,33.323614235879,33.39093648102727,7467651
900,2011-06-01,33.879005432128906,34.08096758047709,33.60972332857426,33.84534431316127,1794961
901,2011-06-02,33.40776062011719,34.064136449879705,33.32361010683777,33.66021444268423,4461069
902,2011-06-03,33.996826171875,34.299767192811565,33.407770128534935,33.407770128534935,5649415
903,2011-06-06,34.16512680053711,34.24927733666918,33.55924248384034,33.929503473183814,4910297
904,2011-06-07,34.14829635620117,34.232446892627564,33.946334155686074,34.04731525594362,6516069
905,2011-06-08,34.114627838134766,34.16511951869,33.778025765348815,33.845345723360225,14162904
906,2011-06-09,34.16512680053711,34.282936181484374,33.96316460072839,33.996825728272974,6989160
907,2011-06-10,34.06413650512695,34.26609636768786,33.82851552410818,34.16511757777179,7661567
908,2011-06-13,34.518558502197266,34.67003129901818,33.84535418825357,33.996826985074485,2849421
909,2011-06-14,34.90565872192383,35.006639843988275,34.38392482686577,34.38392482686577,4458752
910,2011-06-15,34.2661018371582,34.956136613856,34.11463134537799,34.92247777275436,2533103
911,2011-06-16,34.33342742919922,34.50172849928884,33.94633359835549,34.19878520348991,2472762
912,2011-06-17,34.56904602050781,34.670027111949864,34.181952217101475,34.19878277946335,2524363
913,2011-06-20,34.316585540771484,34.90563909169061,33.34043828675406,34.35024437404399,6194464
914,2011-06-21,34.114627838134766,34.48489103129088,33.79485632553389,34.26609831434266,5126564
915,2011-06-22,34.43440628051758,34.46806740766189,34.013653604860394,34.11463470356399,2408781
916,2011-06-23,34.41758346557617,34.60271284608248,34.2661106521005,34.350261200596,3746535
917,2011-06-24,34.888816833496094,35.05711788808206,34.26610201843635,34.33342426645405,5675164
918,2011-06-27,36.470848083496094,36.80745018815219,34.41757433200226,34.41757433200226,29869389
919,2011-06-28,36.72330093383789,36.992580800705525,36.38669881752414,36.824279742548654,13872282
920,2011-06-29,37.059898376464844,37.19453829291899,36.65597406164458,36.79061626082763,13356359
921,2011-06-30,36.857940673828125,37.5311449029224,36.36986806428062,37.02624173110169,30432762
922,2011-07-01,37.11039733886719,37.27869841917535,36.82428458925152,37.02624679871311,23953730
923,2011-07-04,37.17770767211914,37.49747918522354,36.925256117132164,37.144048834424886,5307022
924,2011-07-05,36.891605377197266,37.14405698759773,36.35304102858451,37.02624532298575,10665833
925,2011-07-06,36.70646667480469,36.925257115282776,36.538165633597245,36.773786634741874,3270036
926,2011-07-07,37.009403228759766,37.12721485666741,36.50450016526194,36.857932766256155,5856910
927,2011-07-08,36.756954193115234,37.278687850705474,36.63914483993605,36.773784752920506,12625687
928,2011-07-11,36.35304260253906,36.62232478850438,35.7808171013392,36.53817424806081,2848918
929,2011-07-12,36.42036056518555,36.68964273626609,35.86496565932016,36.25205949360138,2954427
930,2011-07-13,37.09355163574219,37.463814774400866,36.42034758925628,36.454008704672,3819442
931,2011-07-14,36.72330093383789,37.12722301686854,36.45401878424105,36.85794086727171,10479376
932,2011-07-15,37.11039733886719,37.76677109552311,36.470854146787985,36.470854146787985,8242815
933,2011-07-18,36.807456970214844,37.329188502381626,36.70647586366563,37.17771798392258,2085379
934,2011-07-19,36.97575378417969,37.14405484808579,36.555001124414424,36.58865996755808,2972184
935,2011-07-20,36.74013137817383,37.17771461170964,36.639152563513456,36.908432446246884,4177419
936,2011-07-21,36.35304260253906,36.85794584520046,36.06692985193913,36.68964476431333,3008285
937,2011-07-22,36.87476348876953,37.076723345428846,36.13423944889465,36.35302986429108,3369044
938,2011-07-25,36.52133560180664,36.857937689095955,36.11741355360526,36.82427656727542,7429567
939,2011-07-26,36.689640045166016,36.97575275896515,36.10058633782715,36.35303792668667,5770592
940,2011-07-27,36.06692886352539,36.74013316862477,35.84813837745987,36.57183209234993,7214188
941,2011-07-28,35.528350830078125,36.01642558957933,34.88880789951101,35.713482399261835,13905358
942,2011-07-29,35.37689208984375,36.23522798918541,34.451236220162,35.00663111160864,9768024
943,2011-08-01,36.167903900146484,36.58865652026952,35.37688806122355,35.37688806122355,4672455
944,2011-08-02,36.336204528808594,36.4540161741749,35.9322824746983,36.151072921545406,3239197
945,2011-08-03,35.225425720214844,36.23523224202244,34.703691894068335,35.864968937601155,12800281
946,2011-08-04,35.1749267578125,35.9827708428506,34.9393034738415,35.545187678984554,6939466
947,2011-08-05,34.43440628051758,34.90565064689123,33.710712591478966,33.82852425375472,12075758
948,2011-08-08,34.484893798828125,34.956135825455775,33.12165483809438,33.17214423997267,13716718
949,2011-08-09,34.29975891113281,34.905643089444595,33.32361154531693,33.32361154531693,7228990
950,2011-08-10,34.855159759521484,35.14127249865447,34.35025653709578,34.51855761123768,5126905
951,2011-08-11,34.67002487182617,35.0907774900411,34.43440157944257,34.45123214071698,6299073
